record_id,temperature_c,humidity_pct,thi,weight_change_kg,feed_intake_kg,medicine_given,temp_avg3,humidity_avg3,condition,condition_label
REC0281,34.81,67.98,31.2332059,0.586,2.68,1,35.31,63.80333333333336,Good,0
REC0282,35.39,66.8,31.575485999999998,0.637,3.46,0,35.29333333333334,65.68000000000002,Good,0
REC0283,34.87,66.95,31.167243249999995,0.916,3.17,1,35.02333333333333,67.24333333333335,Good,0
REC0284,36.17,67.49,32.29529565,0.488,2.15,0,35.47666666666667,67.08000000000003,Good,0
REC0285,34.43,64.99,30.59237885,0.771,3.05,0,35.156666666666666,66.47666666666669,Good,0
REC0286,36.33,69.41,32.657211649999994,0.443,2.8,0,35.64333333333333,67.29666666666668,Good,0
REC0287,35.05,60.33,30.566298249999996,0.447,2.6,0,35.269999999999996,64.91000000000001,Good,0
REC0288,36.93,62.01,32.24336365,0.816,3.23,0,36.10333333333333,63.916666666666686,Good,0
REC0289,34.5,61.05,30.2155,0.782,3.06,0,35.49333333333333,61.130000000000024,Good,0
REC0290,35.78,66.17,31.8205368,0.768,2.45,1,35.73666666666667,63.07666666666669,Good,0
REC0291,36.61,67.14,32.6140597,0.881,2.51,0,35.629999999999995,64.78666666666669,Good,0
REC0292,35.45,66.61,31.60263725,0.732,2.9,0,35.946666666666665,66.64000000000003,Good,0
REC0293,35.36,66.44,31.509661199999996,0.716,3.1,0,35.806666666666665,66.73000000000002,Good,0
REC0294,36.17,65.93,32.10936705,0.79,2.72,0,35.660000000000004,66.3266666666667,Good,0
REC0295,34.66,69.76,31.306988799999996,0.602,2.27,0,35.39666666666667,67.3766666666667,Good,0
REC0296,35.3,60.44,30.774335999999998,0.497,2.03,0,35.376666666666665,65.3766666666667,Good,0
REC0297,34.69,69.96,31.354208199999995,0.985,2.98,0,34.883333333333326,66.72000000000003,Good,0
REC0298,35.21,62.21,30.90553005,0.651,2.31,0,35.06666666666666,64.20333333333336,Good,0
REC0299,35.39,68.68,31.7914886,0.836,3.11,1,35.09666666666667,66.95000000000003,Good,0
REC0300,35.89,67.35,32.04889075,0.861,2.76,0,35.49666666666666,66.08000000000003,Good,0
REC0301,36.6,65.79,32.4417745,0.663,3.09,1,35.96,67.27333333333335,Good,0
REC0302,35.82,65.98,31.8308148,0.876,2.98,0,36.10333333333333,66.37333333333335,Good,0
REC0303,35.78,69.12,32.165804800000004,0.526,2.93,1,36.06666666666667,66.96333333333335,Good,0
REC0304,36.51,62.36,31.953489799999996,0.866,2.61,0,36.03666666666666,65.82000000000004,Good,0
REC0305,34.54,62.38,30.393523599999998,0.983,2.27,0,35.61,64.62000000000002,Good,0
REC0306,34.21,64.37,30.34752985,0.458,2.61,0,35.086666666666666,63.03666666666669,Good,0
REC0307,35.54,63.59,31.326634799999997,0.756,2.25,0,34.763333333333335,63.446666666666694,Good,0
REC0308,34.94,63.99,30.8917558,0.915,2.01,0,34.89666666666667,63.983333333333356,Good,0
REC0309,36.32,61.31,31.676813099999997,0.982,2.68,0,35.599999999999994,62.96333333333336,Good,0
REC0310,36.65,64.42,32.3154665,0.599,2.67,1,35.97,63.24000000000003,Good,0
REC0311,36.49,64.31,32.173472950000004,0.549,2.93,0,36.48666666666667,63.34666666666669,Good,0
REC0312,34.76,63.59,30.702833699999996,0.628,2.91,0,35.96666666666667,64.1066666666667,Good,0
REC0313,35.99,64.75,31.82362625,0.907,3.21,1,35.74666666666667,64.2166666666667,Good,0
REC0314,36.59,65.58,32.4081421,0.724,2.05,0,35.78,64.64000000000003,Good,0
REC0315,34.17,65.31,30.417062350000002,0.962,2.06,0,35.583333333333336,65.21333333333337,Good,0
REC0316,34.67,61.8,30.432282999999998,0.453,2.15,0,35.14333333333334,64.23000000000003,Good,0
REC0317,34.12,61.48,29.963306799999998,0.992,3.45,0,34.32,62.863333333333365,Good,0
REC0318,34.05,63.23,30.096305749999996,0.984,2.87,1,34.279999999999994,62.17000000000002,Good,0
REC0319,35.55,64.89,31.485139749999995,0.8,2.21,1,34.57333333333333,63.200000000000024,Good,0
REC0320,34.4,61.44,30.179607999999995,0.964,3.1,1,34.666666666666664,63.186666666666696,Good,0
REC0321,36.91,60.94,32.0956597,0.804,2.67,0,35.62,62.42333333333337,Good,0
REC0322,36.89,62.55,32.27821975,0.797,3.47,0,36.06666666666666,61.64333333333335,Good,0
REC0323,36.05,64.97,31.898069249999995,0.771,3.3,1,36.61666666666667,62.82000000000003,Good,0
REC0324,36.31,61.13,31.64734915,0.877,3.38,0,36.416666666666664,62.88333333333336,Good,0
REC0325,34.65,66.59,30.947336749999998,0.636,2.98,0,35.67,64.23000000000003,Good,0
REC0326,35.05,61.59,30.708709749999997,0.763,2.48,0,35.336666666666666,63.103333333333374,Good,0
REC0327,35.22,68.71,31.654191599999997,0.869,2.85,0,34.97333333333333,65.63000000000004,Good,0
REC0328,34.33,66.51,30.677413149999996,0.859,3.39,0,34.86666666666667,65.60333333333337,Good,0
REC0329,36.42,67.62,32.5162672,0.879,2.65,0,35.32333333333333,67.61333333333336,Good,0
REC0330,35.13,62.97,30.928391050000002,0.789,2.49,0,35.29333333333333,65.70000000000005,Good,0
REC0331,35.1,63.96,31.016668,0.817,2.58,0,35.550000000000004,64.85000000000004,Good,0
REC0332,35.79,65.46,31.745538699999997,0.667,2.02,0,35.34,64.13000000000004,Good,0
REC0333,35.81,66.68,31.9047294,0.772,2.7,0,35.56666666666667,65.3666666666667,Good,0
REC0334,35.63,69.51,32.08660465,0.908,3.37,0,35.74333333333333,67.2166666666667,Good,0
REC0335,35.02,63.8,30.934468000000003,0.639,2.87,1,35.48666666666667,66.66333333333337,Good,0
REC0336,35.43,63.94,31.2789531,0.73,3.12,1,35.36,65.75000000000004,Good,0
REC0337,36.87,60.18,31.9707463,0.517,2.01,0,35.77333333333333,62.640000000000036,Good,0
REC0338,34.21,69.55,30.90906775,0.793,2.57,1,35.50333333333333,64.55666666666671,Good,0
REC0339,36.8,63.52,32.325728,0.461,2.73,1,35.96,64.4166666666667,Good,0
REC0340,35.57,66.7,31.7110295,0.958,2.8,1,35.526666666666664,66.59000000000005,Good,0
REC0341,34.93,66.1,31.120826499999996,0.83,2.41,1,35.766666666666666,65.44000000000004,Good,0
REC0342,36.47,65.22,32.267358699999996,0.474,3.29,0,35.656666666666666,66.0066666666667,Good,0
REC0343,35.58,67.09,31.7644146,0.464,2.85,0,35.660000000000004,66.13666666666671,Good,0
REC0344,36.75,64.25,32.37509375,0.452,3.22,1,36.266666666666666,65.52000000000005,Good,0
REC0345,34.13,66.33,30.49481845,0.971,2.9,0,35.48666666666667,65.89000000000004,Good,0
REC0346,35.55,65.94,31.606703499999995,0.876,2.97,1,35.47666666666667,65.50666666666672,Good,0
REC0347,35.23,68.4,31.627125999999997,0.94,2.53,0,34.97,66.89000000000004,Good,0
REC0348,34.77,63.02,30.6472847,0.839,3.28,0,35.18333333333334,65.78666666666672,Good,0
REC0349,36.0,60.96,31.383519999999997,0.774,2.68,0,35.333333333333336,64.12666666666671,Good,0
REC0350,34.46,62.35,30.326783,0.922,2.71,0,35.07666666666667,62.11000000000005,Good,0
REC0351,34.29,60.24,29.9623228,0.785,2.91,1,34.916666666666664,61.18333333333337,Good,0
REC0352,35.91,62.57,31.502430349999997,0.779,2.09,0,34.88666666666666,61.72000000000005,Good,0
REC0353,36.96,61.36,32.1868008,0.817,2.61,0,35.72,61.39000000000005,Good,0
REC0354,35.34,67.25,31.586195,0.409,2.51,0,36.07,63.726666666666716,Good,0
REC0355,34.31,67.24,30.7406342,0.747,2.41,0,35.53666666666667,65.28333333333337,Good,0
REC0356,34.79,66.45,31.04598775,0.757,2.6,0,34.81333333333333,66.98000000000005,Good,0
REC0357,34.68,63.55,30.6344145,0.442,2.78,0,34.593333333333334,65.74666666666671,Good,0
REC0358,36.01,60.7,31.360613499999996,0.784,2.41,1,35.16,63.56666666666671,Good,0
REC0359,35.95,65.33,31.85980675,0.595,2.5,0,35.546666666666674,63.193333333333385,Good,0
REC0360,34.16,63.78,30.243531399999995,0.618,3.49,0,35.373333333333335,63.270000000000046,Good,0
REC0361,35.4,60.6,30.87097,0.737,3.44,0,35.17,63.23666666666671,Good,0
REC0362,35.9,67.55,32.080634999999994,0.502,2.61,0,35.153333333333336,63.976666666666716,Good,0
REC0363,35.35,67.56,31.629943,0.609,3.0,1,35.550000000000004,65.23666666666672,Good,0
REC0364,35.42,63.83,31.2582798,0.472,3.46,0,35.556666666666665,66.31333333333339,Good,0
REC0365,36.98,69.27,33.1805428,0.724,3.26,0,35.916666666666664,66.88666666666671,Good,0
REC0366,34.28,62.57,30.2079903,0.873,3.3,0,35.56,65.22333333333337,Good,0
REC0367,36.48,67.82,32.589759799999996,0.825,2.05,0,35.913333333333334,66.55333333333338,Good,0
REC0368,34.68,63.42,30.6199858,0.629,2.52,0,35.14666666666667,64.60333333333337,Good,0
REC0369,35.66,63.06,31.360922799999997,0.638,2.67,1,35.60666666666666,64.76666666666671,Good,0
REC0370,36.62,61.62,31.950689199999996,0.872,2.86,1,35.65333333333333,62.700000000000045,Good,0
REC0371,36.55,62.09,31.952464749999997,0.958,2.17,0,36.276666666666664,62.25666666666672,Good,0
REC0372,35.88,66.74,31.9689566,0.719,3.08,0,36.349999999999994,63.48333333333338,Good,0
REC0373,36.37,63.05,31.925469249999995,0.449,2.6,0,36.266666666666666,63.960000000000036,Good,0
REC0374,34.46,62.24,30.3147072,0.974,2.86,0,35.57,64.01000000000003,Good,0
REC0375,36.47,61.33,31.79731055,0.917,3.38,0,35.76666666666667,62.20666666666671,Good,0
REC0376,34.42,68.98,31.0214488,0.898,2.48,0,35.11666666666667,64.18333333333338,Good,0
REC0377,35.2,61.46,30.812221,0.621,2.1,0,35.36333333333334,63.923333333333375,Good,0
REC0378,35.52,62.33,31.1649713,0.448,3.17,1,35.04666666666667,64.25666666666672,Good,0
REC0379,35.3,63.12,31.080927999999997,0.704,2.66,1,35.339999999999996,62.30333333333338,Good,0
REC0380,36.55,60.0,31.698999999999998,0.411,2.9,0,35.79,61.8166666666667,Good,0
REC0381,34.46,60.61,30.135765799999998,0.868,2.69,0,35.43666666666667,61.243333333333375,Good,0
REC0382,35.45,67.54,31.709796500000003,0.772,2.45,0,35.48666666666667,62.71666666666672,Good,0
REC0383,34.72,61.42,30.429518199999997,0.473,2.45,0,34.876666666666665,63.19000000000005,Good,0
REC0384,34.53,66.92,30.885741799999998,0.771,2.95,1,34.9,65.2933333333334,Good,0
REC0385,36.44,66.15,32.3553205,0.584,2.94,1,35.23,64.83000000000004,Good,0
REC0386,36.54,67.24,32.568832799999996,0.875,2.61,1,35.836666666666666,66.77000000000004,Good,0
REC0387,34.58,63.68,30.568819199999997,0.648,3.24,0,35.85333333333333,65.69000000000004,Good,0
REC0388,35.16,69.64,31.710193199999996,0.549,2.2,0,35.42666666666667,66.85333333333337,Good,0
REC0389,34.06,62.6,30.036508,0.856,2.21,0,34.6,65.3066666666667,Good,0
REC0390,35.86,63.24,31.5414352,0.901,2.94,0,35.026666666666664,65.16000000000004,Good,0
REC0391,36.4,69.6,32.738319999999995,0.693,2.16,1,35.44,65.1466666666667,Good,0
REC0392,35.94,64.99,31.811620799999996,0.56,2.22,0,36.06666666666666,65.94333333333337,Good,0
REC0393,34.45,63.25,30.417606250000002,0.842,2.71,0,35.596666666666664,65.9466666666667,Good,0
REC0394,35.84,68.6,32.154582000000005,0.635,3.43,0,35.41,65.61333333333336,Good,0
REC0395,36.87,67.87,32.916885449999995,0.589,3.03,1,35.72,66.57333333333337,Good,0
REC0396,34.23,62.79,30.192156849999996,0.958,2.38,1,35.64666666666667,66.42000000000003,Good,0
REC0397,35.38,66.37,31.517930800000002,0.796,3.34,1,35.49333333333333,65.67666666666672,Good,0
REC0398,34.68,68.89,31.2271011,0.67,3.32,0,34.76333333333333,66.01666666666671,Good,0
REC0399,36.21,65.12,32.0451536,0.808,2.06,0,35.42333333333334,66.79333333333336,Good,0
REC0400,36.24,66.59,32.2451663,0.881,2.16,0,35.71,66.86666666666672,Good,0
REC0401,39.17,68.8,34.936628,0.151,1.48,1,37.20666666666667,66.83666666666672,Needs Attention,1
REC0402,39.29,68.84,35.0414898,0.19,1.64,0,38.233333333333334,68.0766666666667,Needs Attention,1
REC0403,37.84,60.52,32.7719524,0.078,1.97,1,38.76666666666667,66.05333333333337,Needs Attention,1
REC0404,37.74,84.3,35.733226,0.277,1.21,0,38.29,71.22000000000004,Needs Attention,1
REC0405,34.41,84.31,32.69186654999999,0.213,1.92,0,36.663333333333334,76.37666666666671,Needs Attention,1
REC0406,37.92,84.4,35.910564,0.255,1.67,1,36.69,84.3366666666667,Needs Attention,1
REC0407,38.83,63.9,33.999278499999996,0.065,1.29,0,37.053333333333335,77.5366666666667,Needs Attention,1
REC0408,36.2,76.49,33.3940815,0.199,1.69,0,37.65,74.93000000000004,Needs Attention,1
REC0409,39.48,80.1,36.74593899999999,0.219,1.21,0,38.17,73.4966666666667,Needs Attention,1
REC0410,38.81,82.85,36.51695925,0.338,1.94,0,38.163333333333334,79.81333333333336,Needs Attention,1
REC0411,37.72,84.36,35.7226156,0.304,1.65,1,38.669999999999995,82.43666666666671,Needs Attention,1
REC0412,37.6,73.57,34.242068499999995,0.385,1.95,0,38.04333333333333,80.26000000000003,Needs Attention,1
REC0413,37.4,77.06,34.510707,0.081,1.97,1,37.57333333333333,78.33000000000004,Needs Attention,1
REC0414,39.45,78.25,36.46535625,0.234,1.67,1,38.15,76.29333333333336,Needs Attention,1
REC0415,37.33,80.3,34.8563695,0.347,1.71,0,38.059999999999995,78.5366666666667,Needs Attention,1
REC0416,36.72,70.24,33.0830304,0.134,1.78,0,37.833333333333336,76.26333333333338,Needs Attention,1
REC0417,35.14,83.12,33.2237824,0.274,1.45,0,36.39666666666667,77.88666666666671,Needs Attention,1
REC0418,38.82,64.68,34.095596799999996,0.171,1.83,0,36.89333333333334,72.68000000000005,Needs Attention,1
REC0419,39.45,80.73,36.80567425,0.054,1.8,0,37.803333333333335,76.1766666666667,Needs Attention,1
REC0420,35.93,72.3,32.665139499999995,0.154,1.9,0,38.06666666666667,72.57000000000005,Needs Attention,1
REC0421,36.27,79.62,33.8298007,0.315,1.37,0,37.21666666666667,77.55000000000005,Needs Attention,1
REC0422,36.43,80.4,34.065946,0.051,1.7,0,36.21,77.44000000000004,Needs Attention,1
REC0423,36.37,83.04,34.329966399999996,0.223,1.78,0,36.35666666666666,81.02000000000004,Needs Attention,1
REC0424,38.67,73.96,35.2083726,0.255,1.74,0,37.156666666666666,79.13333333333337,Needs Attention,1
REC0425,37.16,68.02,33.17433259999999,0.266,1.32,0,37.4,75.0066666666667,Needs Attention,1
REC0426,39.85,65.23,35.00219275,0.331,1.62,0,38.559999999999995,69.07000000000004,Needs Attention,1
REC0427,35.94,76.52,33.17123839999999,0.08,1.38,1,37.65,69.92333333333337,Needs Attention,1
REC0428,39.25,78.27,36.29200375,0.152,1.34,0,38.346666666666664,73.34000000000003,Needs Attention,1
REC0429,39.3,62.95,34.246379999999995,0.189,1.87,1,38.163333333333334,72.58000000000003,Needs Attention,1
REC0430,39.76,65.05,34.9043965,0.242,1.98,1,39.43666666666667,68.7566666666667,Needs Attention,1
REC0431,34.14,82.41,32.2399282,0.143,1.61,0,37.73333333333333,70.13666666666671,Needs Attention,1
REC0432,37.26,81.23,34.910371399999995,0.127,1.5,0,37.053333333333335,76.23000000000003,Needs Attention,1
REC0433,36.57,83.97,34.624198449999994,0.29,1.7,0,35.99,82.5366666666667,Needs Attention,1
REC0434,38.49,70.88,34.6477616,0.298,1.81,0,37.44,78.69333333333337,Needs Attention,1
REC0435,34.77,76.0,32.09436,0.364,1.58,0,36.61000000000001,76.95000000000003,Needs Attention,1
REC0436,34.34,74.28,31.533433600000002,0.139,1.4,0,35.866666666666674,73.72000000000004,Needs Attention,1
REC0437,35.6,81.34,33.434506999999996,0.203,1.82,0,34.903333333333336,77.2066666666667,Needs Attention,1
REC0438,34.2,71.03,31.061100500000002,0.358,1.31,0,34.71333333333333,75.55000000000004,Needs Attention,1
REC0439,36.05,83.42,34.084855499999996,0.057,1.73,1,35.28333333333334,78.5966666666667,Needs Attention,1
REC0440,38.2,80.61,35.6725135,0.318,1.7,0,36.15,78.35333333333337,Needs Attention,1
REC0441,37.82,76.29,34.7789554,0.117,1.65,1,37.35666666666666,80.1066666666667,Needs Attention,1
REC0442,39.59,84.42,37.4400379,0.112,1.22,0,38.53666666666667,80.44000000000004,Needs Attention,1
REC0443,35.48,82.69,33.482599099999995,0.241,1.62,0,37.63,81.13333333333337,Needs Attention,1
REC0444,36.38,78.13,33.7481642,0.319,1.64,0,37.15,81.74666666666671,Needs Attention,1
REC0445,36.7,77.27,33.924667,0.106,1.96,0,36.18666666666667,79.36333333333336,Needs Attention,1
REC0446,38.39,70.25,34.48099875,0.271,1.64,1,37.156666666666666,75.2166666666667,Needs Attention,1
REC0447,39.36,71.44,35.454991199999995,0.068,1.83,1,38.150000000000006,72.9866666666667,Needs Attention,1
REC0448,38.63,78.88,35.8270592,0.306,1.21,0,38.79333333333333,73.52333333333337,Needs Attention,1
REC0449,37.55,66.36,33.285289,0.372,1.65,0,38.513333333333335,72.2266666666667,Needs Attention,1
REC0450,38.65,62.34,33.6478105,0.167,1.43,0,38.27666666666667,69.19333333333337,Needs Attention,1
REC0451,34.62,79.82,32.3868812,0.33,1.5,1,36.94,69.5066666666667,Needs Attention,1
REC0452,35.15,72.86,32.0675745,0.082,1.49,0,36.13999999999999,71.67333333333336,Needs Attention,1
REC0453,38.88,79.87,36.180768300000004,0.185,1.93,0,36.21666666666666,77.51666666666671,Needs Attention,1
REC0454,38.11,81.84,35.7518332,0.158,1.89,1,37.38,78.19000000000004,Needs Attention,1
REC0455,37.57,72.63,34.09715755,0.253,1.23,0,38.18666666666667,78.11333333333336,Needs Attention,1
REC0456,39.4,67.8,34.99021,0.322,1.97,1,38.36,74.09000000000003,Needs Attention,1
REC0457,39.35,72.58,35.6023715,0.379,1.53,1,38.77333333333333,71.00333333333337,Needs Attention,1
REC0458,38.28,74.88,34.9945552,0.389,1.98,1,39.01,71.75333333333337,Needs Attention,1
REC0459,34.07,78.38,31.7429313,0.229,1.78,0,37.233333333333334,75.28000000000003,Needs Attention,1
REC0460,36.24,84.51,34.387860700000004,0.165,1.44,0,36.196666666666665,79.2566666666667,Needs Attention,1
REC0461,39.09,67.83,34.73916835,0.21,1.86,0,36.46666666666667,76.9066666666667,Needs Attention,1
REC0462,36.92,82.36,34.7448116,0.164,1.34,0,37.416666666666664,78.23333333333336,Needs Attention,1
REC0463,34.51,80.74,32.390340699999996,0.193,1.92,1,36.839999999999996,76.9766666666667,Needs Attention,1
REC0464,38.42,79.74,35.7545944,0.261,1.48,0,36.61666666666667,80.9466666666667,Needs Attention,1
REC0465,39.46,66.32,34.836409599999996,0.061,1.79,0,37.46333333333334,75.60000000000004,Needs Attention,1
REC0466,38.05,71.13,34.310613249999996,0.109,1.88,0,38.64333333333334,72.3966666666667,Needs Attention,1
REC0467,37.88,76.01,34.7951259,0.286,1.61,0,38.46333333333333,71.15333333333336,Needs Attention,1
REC0468,34.4,81.39,32.3631355,0.189,1.81,0,36.77666666666667,76.1766666666667,Needs Attention,1
REC0469,39.31,76.56,36.1114948,0.138,1.93,1,37.196666666666665,77.98666666666671,Needs Attention,1
REC0470,35.0,75.87,32.2793425,0.179,1.38,0,36.23666666666667,77.94000000000004,Needs Attention,1
REC0471,38.17,84.32,36.1286992,0.088,1.54,0,37.49333333333333,78.9166666666667,Needs Attention,1
REC0472,34.16,84.4,32.473172,0.093,1.77,0,35.776666666666664,81.53000000000004,Needs Attention,1
REC0473,39.21,80.04,36.4973362,0.056,1.97,1,37.18,82.92000000000003,Needs Attention,1
REC0474,38.86,73.26,35.2773748,0.266,1.56,0,37.410000000000004,79.23333333333338,Needs Attention,1
REC0475,34.4,74.0,31.554299999999998,0.066,1.65,0,37.49,75.76666666666671,Needs Attention,1
REC0476,37.31,65.64,32.9993662,0.298,1.68,1,36.85666666666666,70.9666666666667,Needs Attention,1
REC0477,39.49,76.63,36.27791035,0.252,1.91,1,37.06666666666667,72.09000000000003,Needs Attention,1
REC0478,38.59,80.87,36.05537065,0.147,1.54,1,38.46333333333334,74.38000000000004,Needs Attention,1
REC0479,39.5,72.98,35.78475,0.072,1.87,1,39.193333333333335,76.82666666666671,Needs Attention,1
REC0480,38.35,77.87,35.44709725,0.061,1.89,0,38.81333333333333,77.24000000000005,Needs Attention,1
REC0481,38.7,72.88,35.090328,0.196,1.45,0,38.85,74.57666666666671,Needs Attention,1
REC0482,38.79,82.22,36.41468089999999,0.201,1.69,1,38.61333333333334,77.65666666666671,Needs Attention,1
REC0483,38.65,79.57,35.936385249999994,0.28,1.31,0,38.71333333333334,78.22333333333337,Needs Attention,1
REC0484,39.82,66.54,35.1603604,0.142,1.58,0,39.086666666666666,76.11000000000003,Needs Attention,1
REC0485,38.88,61.77,33.7537393,0.136,1.49,0,39.11666666666667,69.29333333333336,Needs Attention,1
REC0486,34.83,74.2,31.945172999999997,0.38,1.47,0,37.843333333333334,67.50333333333337,Needs Attention,1
REC0487,38.42,71.14,34.6231784,0.211,1.67,0,37.376666666666665,69.0366666666667,Needs Attention,1
REC0488,34.05,73.34,31.183383499999998,0.062,1.29,0,35.76666666666667,72.89333333333337,Needs Attention,1
REC0489,36.59,73.33,33.34972835,0.185,1.24,0,36.35333333333333,72.60333333333337,Needs Attention,1
REC0490,34.51,79.23,32.224157649999995,0.089,1.48,1,35.050000000000004,75.30000000000005,Needs Attention,1
REC0491,37.18,76.82,34.2885268,0.065,1.56,1,36.093333333333334,76.46000000000004,Needs Attention,1
REC0492,36.33,76.34,33.4892621,0.19,1.93,0,36.00666666666666,77.46333333333337,Needs Attention,1
REC0493,37.98,74.49,34.6856386,0.294,1.96,0,37.163333333333334,75.88333333333337,Needs Attention,1
REC0494,37.75,70.86,34.0237225,0.138,1.25,1,37.35333333333333,73.8966666666667,Needs Attention,1
REC0495,37.82,76.57,34.8148682,0.322,1.73,0,37.849999999999994,73.97333333333337,Needs Attention,1
REC0496,36.47,81.22,34.200718699999996,0.074,1.26,1,37.346666666666664,76.2166666666667,Needs Attention,1
REC0497,38.26,76.09,35.135441199999995,0.27,1.91,0,37.516666666666666,77.96000000000004,Needs Attention,1
REC0498,37.75,83.62,35.655407499999995,0.258,1.9,0,37.49333333333333,80.31000000000004,Needs Attention,1
REC0499,39.32,71.08,35.3721308,0.232,1.31,0,38.44333333333333,76.93000000000005,Needs Attention,1
REC0500,38.59,71.18,34.7714941,0.079,1.52,0,38.553333333333335,75.29333333333336,Needs Attention,1
REC0501,37.3,75.18,34.187571999999996,0.298,1.72,0,38.403333333333336,72.48000000000003,Needs Attention,1
REC0502,38.3,76.76,35.257884,0.144,1.45,0,38.06333333333333,74.37333333333338,Needs Attention,1
REC0503,37.73,69.57,33.84211104999999,0.203,1.66,0,37.776666666666664,73.8366666666667,Needs Attention,1
REC0504,35.88,78.72,33.3776848,0.176,1.68,0,37.303333333333335,75.01666666666671,Needs Attention,1
REC0505,38.53,64.12,33.7879198,0.27,1.24,0,37.379999999999995,70.80333333333338,Needs Attention,1
REC0506,34.91,70.48,31.596232399999995,0.27,1.71,1,36.44,71.10666666666671,Needs Attention,1
REC0507,38.67,78.92,35.8677302,0.084,1.88,0,37.370000000000005,71.17333333333339,Needs Attention,1
REC0508,38.72,73.94,35.2485474,0.086,1.33,0,37.43333333333334,74.44666666666672,Needs Attention,1
REC0509,34.16,77.58,31.735725399999996,0.378,1.51,1,37.18333333333334,76.81333333333338,Needs Attention,1
REC0510,39.46,76.23,36.1968544,0.184,1.45,0,37.446666666666665,75.9166666666667,Needs Attention,1
REC0511,35.71,83.42,33.7758601,0.089,1.96,0,36.443333333333335,79.0766666666667,Needs Attention,1
REC0512,36.62,84.82,34.773201199999995,0.235,1.27,1,37.263333333333335,81.49000000000004,Needs Attention,1
REC0513,38.19,69.6,34.229032,0.166,1.63,0,36.839999999999996,79.28000000000004,Needs Attention,1
REC0514,37.14,72.59,33.7269068,0.134,1.87,1,37.31666666666667,75.67000000000003,Needs Attention,1
REC0515,35.53,72.98,32.4047317,0.07,1.47,0,36.95333333333333,71.72333333333337,Needs Attention,1
REC0516,38.66,68.65,34.494212,0.247,1.31,1,37.11,71.40666666666671,Needs Attention,1
REC0517,38.82,73.17,35.2312192,0.316,1.79,0,37.669999999999995,71.60000000000004,Needs Attention,1
REC0518,38.69,75.45,35.423745249999996,0.118,1.52,0,38.72333333333333,72.42333333333336,Needs Attention,1
REC0519,37.2,73.47,33.8877295,0.378,1.93,1,38.23666666666667,74.03000000000004,Needs Attention,1
REC0520,36.7,70.66,33.117586,0.304,1.64,0,37.53,73.19333333333337,Needs Attention,1
REC0521,37.87,81.84,35.535804399999996,0.371,1.32,1,37.25666666666667,75.32333333333338,Needs Attention,1
REC0522,37.36,78.79,34.6932667,0.217,1.44,0,37.309999999999995,77.0966666666667,Needs Attention,1
REC0523,38.68,70.99,34.8219601,0.256,1.93,1,37.97,77.2066666666667,Needs Attention,1
REC0524,39.52,84.42,37.3760362,0.189,1.86,1,38.52,78.0666666666667,Needs Attention,1
REC0525,39.36,71.86,35.512417799999994,0.389,1.25,0,39.18666666666667,75.7566666666667,Needs Attention,1
REC0526,39.0,83.32,36.75237,0.071,1.91,1,39.29333333333333,79.86666666666669,Needs Attention,1
REC0527,39.73,73.37,36.03468804999999,0.3,1.81,0,39.36333333333334,76.18333333333338,Needs Attention,1
REC0528,39.12,77.24,36.03806839999999,0.096,1.44,0,39.28333333333333,77.9766666666667,Needs Attention,1
REC0529,38.33,77.92,35.436084799999996,0.32,1.99,0,39.059999999999995,76.17666666666672,Needs Attention,1
REC0530,39.42,67.34,34.9436204,0.055,1.79,0,38.95666666666666,74.1666666666667,Needs Attention,1
REC0531,37.29,60.14,32.2937483,0.369,1.86,0,38.346666666666664,68.46666666666671,Needs Attention,1
REC0532,39.47,75.28,36.0750788,0.08,1.59,0,38.72666666666667,67.5866666666667,Needs Attention,1
REC0533,38.06,70.46,34.2322068,0.154,1.64,0,38.27333333333333,68.62666666666671,Needs Attention,1
REC0534,39.75,61.8,34.444975,0.375,1.62,0,39.093333333333334,69.18000000000005,Needs Attention,1
REC0535,36.95,81.86,34.7101635,0.29,1.24,0,38.25333333333334,71.37333333333336,Needs Attention,1
REC0536,38.97,65.26,34.2945171,0.344,1.52,1,38.55666666666667,69.64000000000004,Needs Attention,1
REC0537,38.23,82.56,35.953818399999996,0.159,1.58,0,38.050000000000004,76.56000000000004,Needs Attention,1
REC0538,37.71,60.84,32.711030199999996,0.123,1.53,0,38.303333333333335,69.55333333333338,Needs Attention,1
REC0539,39.24,77.55,36.1852285,0.203,1.67,0,38.39333333333333,73.65000000000005,Needs Attention,1
REC0540,38.03,73.68,34.6237972,0.293,1.86,1,38.32666666666667,70.69000000000004,Needs Attention,1
REC0541,38.56,63.56,33.7378948,0.314,1.42,1,38.61000000000001,71.5966666666667,Needs Attention,1
REC0542,39.2,82.29,36.7940965,0.295,1.42,0,38.59666666666667,73.17666666666672,Needs Attention,1
REC0543,34.0,77.66,31.604035,0.066,1.42,0,37.25333333333334,74.50333333333337,Needs Attention,1
REC0544,38.73,71.63,34.949271949999996,0.166,1.95,0,37.31,77.19333333333337,Needs Attention,1
REC0545,39.41,63.24,34.3736962,0.242,1.89,0,37.379999999999995,70.84333333333336,Needs Attention,1
REC0546,38.31,82.66,36.0392403,0.178,1.97,0,38.81666666666666,72.51000000000003,Needs Attention,1
REC0547,34.25,78.46,31.910217499999998,0.366,1.88,1,37.32333333333333,74.78666666666669,Needs Attention,1
